index,operation,start_s,end_s,duration_s,rss_start_mb,rss_end_mb,rss_delta_mb,rss_min_mb,rss_avg_mb,rss_peak_mb,rss_peak_s,vms_peak_mb,cpu_avg_percent,cpu_peak_percent,disk_read_delta_mb,disk_write_delta_mb,sample_count
143,"prefill: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",329.829,338.454,8.625,9098.004,13722.875,4624.871,9098.004,11460.632,13722.875,338.453,482564.195,1.545,6.468,4678.898,0.0,32
144,"prefill: post: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",338.454,338.457,0.003,13722.875,13722.875,0.0,13722.875,13722.875,13722.875,338.457,482244.195,0.641,0.641,0.0,0.0,1
145,prefill: onnx.save,338.457,344.94,6.483,13786.879,13722.875,-64.004,13722.875,15188.925,15258.879,339.7,483780.199,0.948,1.049,7.874,4673.388,43
146,prefill: post: onnx.save,344.94,345.318,0.378,8986.855,8986.855,0.0,8986.855,8986.855,8986.855,345.318,477508.176,0.891,0.891,0.0,0.0,1
147,prefill: onnx.load,345.318,345.319,0.001,8986.855,8986.855,0.0,8986.855,8986.855,8986.855,345.319,477508.176,0.624,0.624,0.0,0.0,1
148,prefill: post: onnx.load,345.319,358.203,12.884,8340.562,9340.312,999.75,3754.734,14737.439,23266.895,356.572,480842.195,2.586,21.082,26.395,0.005,145
149,prefill: torch.onnx.export,358.203,366.619,8.415,9340.316,9340.324,0.008,9340.316,9340.32,9340.324,366.617,477892.176,25.581,36.761,1.155,4782.885,5
150,prefill: post: torch.onnx.export,366.619,366.619,0.0,9340.324,9340.324,0.0,9340.324,9340.324,9340.324,366.619,477892.176,18.658,18.658,0.0,0.0,1
151,prefill: onnx.load,366.619,366.62,0.001,9340.324,9340.324,0.0,9340.324,9340.324,9340.324,366.619,477892.176,16.086,16.086,0.0,0.0,1
152,prefill: post: onnx.load,366.62,366.62,0.0,9340.324,9340.324,0.0,9340.324,9340.324,9340.324,366.62,477892.176,11.26,11.26,0.0,0.0,1
153,"prefill: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",366.62,375.393,8.773,9382.383,14095.094,4712.711,9382.383,11788.228,14095.094,375.391,482628.195,1.644,8.231,4750.908,0.0,35
154,"prefill: post: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",375.393,375.396,0.004,14095.094,14095.094,0.0,14095.094,14095.094,14095.094,375.396,482628.195,0.621,0.621,0.0,0.0,1
155,prefill: onnx.save,375.396,381.831,6.434,14159.098,14095.094,-64.004,14095.094,15559.479,15631.098,376.656,484164.199,0.935,1.009,7.383,4673.388,42
156,prefill: post: onnx.save,381.831,382.214,0.383,9359.074,9359.074,0.0,9359.074,9359.074,9359.074,382.213,477892.176,0.875,0.875,0.0,0.0,1
157,prefill: onnx.load,382.214,382.215,0.001,9359.074,9359.074,0.0,9359.074,9359.074,9359.074,382.214,477892.176,2.88,2.88,0.0,0.0,1
158,prefill: post: onnx.load,382.215,394.489,12.274,9179.555,9605.234,425.68,4187.566,15329.512,23624.277,392.776,480906.195,2.995,21.711,24.037,0.005,134
159,prefill: torch.onnx.export,394.489,402.907,8.417,9605.273,9609.281,4.008,9605.273,9607.667,9609.281,402.906,478212.176,26.054,37.06,1.279,4782.885,5
160,prefill: post: torch.onnx.export,402.907,402.907,0.0,9609.281,9609.281,0.0,9609.281,9609.281,9609.281,402.907,478212.176,18.845,18.845,0.0,0.0,1
161,prefill: onnx.load,402.907,402.908,0.001,9609.281,9609.281,0.0,9609.281,9609.281,9609.281,402.907,478212.176,13.192,13.192,0.0,0.0,1
162,prefill: post: onnx.load,402.908,402.908,0.0,9609.281,9609.281,0.0,9609.281,9609.281,9609.281,402.908,478212.176,9.234,9.234,0.0,0.0,1
163,"prefill: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",402.908,411.735,8.827,9609.281,13756.207,4146.926,9609.281,11977.544,14257.215,407.245,482948.195,1.493,6.464,4788.402,0.0,34
164,"prefill: post: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",411.735,411.739,0.003,13756.207,13756.207,0.0,13756.207,13756.207,13756.207,411.738,482308.195,1.2,1.2,0.0,0.0,1
165,prefill: onnx.save,411.739,418.397,6.659,13820.211,13756.211,-64.0,13756.211,15157.1,15292.215,417.743,483844.199,0.956,1.187,8.176,4673.388,45
166,prefill: post: onnx.save,418.397,418.776,0.379,9020.191,9020.191,0.0,9020.191,9020.191,9020.191,418.775,477572.176,0.625,0.625,0.0,0.0,1
167,prefill: onnx.load,418.776,418.777,0.001,9020.191,9020.191,0.0,9020.191,9020.191,9020.191,418.777,477572.176,0.437,0.437,0.0,0.0,1
168,prefill: post: onnx.load,418.777,431.977,13.201,8245.066,8485.637,240.57,3848.684,14822.773,23061.863,430.35,479619.18,2.564,26.283,26.326,0.005,147
169,prefill: torch.onnx.export,431.977,440.481,8.504,8485.637,8485.637,0.0,8485.637,8485.637,8485.637,432.134,477053.168,26.445,37.339,1.286,4782.885,5
170,prefill: post: torch.onnx.export,440.481,440.482,0.0,8485.637,8485.637,0.0,8485.637,8485.637,8485.637,440.481,477053.168,18.972,18.972,0.0,0.0,1
171,prefill: onnx.load,440.482,440.483,0.001,8485.637,8485.637,0.0,8485.637,8485.637,8485.637,440.482,477053.168,11.288,13.28,0.001,0.0,2
172,prefill: post: onnx.load,440.483,440.483,0.0,8485.637,8485.637,0.0,8485.637,8485.637,8485.637,440.483,477053.168,6.507,6.507,0.0,0.0,1
173,"prefill: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",440.483,449.23,8.747,8617.52,13221.656,4604.137,8617.52,10980.026,13221.656,449.229,481789.188,1.336,4.839,4614.581,0.0,34
174,"prefill: post: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",449.23,449.234,0.004,13221.656,13221.656,0.0,13221.656,13221.656,13221.656,449.233,481789.188,0.651,0.651,0.0,0.0,1
175,prefill: onnx.save,449.234,455.718,6.485,13221.656,13221.656,0.0,13221.656,14684.517,14757.66,450.527,483325.191,0.953,1.025,7.565,4673.388,42
176,prefill: post: onnx.save,455.718,456.16,0.442,8485.637,8485.637,0.0,8485.637,8485.637,8485.637,456.154,477053.168,0.755,0.888,0.001,0.0,2
177,prefill: onnx.load,456.16,456.162,0.001,8485.637,8485.637,0.0,8485.637,8485.637,8485.637,456.162,477053.168,0.435,0.435,0.0,0.0,1
178,prefill: post: onnx.load,456.162,469.99,13.828,7563.445,9360.43,1796.984,3386.137,15200.742,22626.555,468.374,480587.191,2.661,26.178,25.678,0.005,144
179,prefill: torch.onnx.export,469.99,478.436,8.446,9360.43,9360.43,0.0,9360.43,9360.43,9360.43,470.135,477957.176,29.533,41.293,1.36,4782.885,6
180,prefill: post: torch.onnx.export,478.436,478.436,0.0,9360.43,9360.43,0.0,9360.43,9360.43,9360.43,478.436,477957.176,20.81,20.81,0.0,0.0,1
181,prefill: onnx.load,478.436,478.438,0.001,9360.43,9360.43,0.0,9360.43,9360.43,9360.43,478.437,477957.176,14.567,14.567,0.0,0.0,1
182,prefill: post: onnx.load,478.438,478.438,0.0,9360.43,9360.43,0.0,9360.43,9360.43,9360.43,478.438,477957.176,10.197,10.197,0.0,0.0,1
183,"prefill: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",478.438,487.092,8.654,9448.32,14096.449,4648.129,9448.32,11839.902,14096.449,487.091,482693.195,1.654,7.49,4678.905,0.0,32
184,"prefill: post: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",487.092,487.096,0.004,14096.449,14096.449,0.0,14096.449,14096.449,14096.449,487.096,482693.195,0.636,0.636,0.0,0.0,1
185,prefill: onnx.save,487.096,493.52,6.424,14160.453,14096.449,-64.004,14096.449,15524.262,15632.453,488.35,484229.199,0.934,1.053,7.526,4673.388,42
186,prefill: post: onnx.save,493.52,493.888,0.368,9360.43,9360.43,0.0,9360.43,9360.43,9360.43,493.887,477957.176,0.683,0.683,0.0,0.0,1
187,prefill: onnx.load,493.888,493.889,0.001,9360.43,9360.43,0.0,9360.43,9360.43,9360.43,493.889,477957.176,0.478,0.478,0.0,0.0,1
188,prefill: post: onnx.load,493.889,507.503,13.614,8547.391,9203.594,656.203,4188.922,15478.759,23636.527,505.939,480203.184,2.465,25.737,27.205,0.005,149
189,prefill: torch.onnx.export,507.503,516.209,8.706,9203.594,7558.531,-1645.062,7558.531,8733.578,9203.598,507.725,477829.176,26.58,40.365,1.634,4782.885,7
190,prefill: post: torch.onnx.export,516.209,516.21,0.0,7558.531,7558.531,0.0,7558.531,7558.531,7558.531,516.209,477829.176,14.324,14.324,0.0,0.0,1
191,prefill: onnx.load,516.21,516.21,0.001,7558.594,7558.594,0.0,7558.594,7558.594,7558.594,516.21,477829.176,10.027,10.027,0.0,0.0,1
192,prefill: post: onnx.load,516.21,516.211,0.0,7558.594,7558.594,0.0,7558.594,7558.594,7558.594,516.21,477829.176,7.019,7.019,0.0,0.0,1
193,"prefill: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",516.211,524.818,8.607,7797.746,12346.582,4548.836,7797.746,10168.438,12346.582,524.817,482565.195,1.421,5.241,4614.579,0.0,31
194,"prefill: post: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",524.818,524.821,0.004,12346.582,12346.582,0.0,12346.582,12346.582,12346.582,524.821,481925.195,0.643,0.643,0.0,0.0,1
195,prefill: onnx.save,524.821,531.248,6.427,12410.586,12346.586,-64.0,12346.586,13779.313,13882.586,526.057,483461.199,0.933,1.0,7.861,4673.388,44
196,prefill: post: onnx.save,531.248,531.713,0.465,7610.57,7610.57,0.0,7610.57,7610.57,7610.57,531.665,477189.176,0.583,0.686,0.001,0.0,2
197,prefill: onnx.load,531.713,531.715,0.001,7610.57,7610.57,0.0,7610.57,7610.57,7610.57,531.714,477189.176,0.336,0.336,0.0,0.0,1
198,prefill: post: onnx.load,531.715,544.654,12.939,7610.57,8413.766,803.195,2439.062,13820.17,21751.449,543.085,480395.184,2.765,20.804,25.699,0.005,140
199,prefill: torch.onnx.export,544.654,553.083,8.429,8415.141,8420.934,5.793,8415.141,8418.585,8420.934,553.082,478021.176,29.042,41.034,1.374,4782.885,6
200,prefill: post: torch.onnx.export,553.083,553.083,0.0,8420.934,8420.934,0.0,8420.934,8420.934,8420.934,553.083,478021.176,20.686,20.686,0.0,0.0,1
201,prefill: onnx.load,553.083,553.084,0.001,8420.934,8420.934,0.0,8420.934,8420.934,8420.934,553.084,478021.176,14.48,14.48,0.0,0.0,1
202,prefill: post: onnx.load,553.084,553.084,0.0,8420.934,8420.934,0.0,8420.934,8420.934,8420.934,553.084,478021.176,10.136,10.136,0.0,0.0,1
203,"prefill: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",553.084,561.641,8.557,8462.711,13168.953,4706.242,8462.711,10807.141,13168.953,561.641,482757.195,1.579,7.559,4750.907,0.0,35
204,"prefill: post: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",561.641,561.645,0.004,13168.953,13168.953,0.0,13168.953,13168.953,13168.953,561.644,482757.195,1.29,1.29,0.0,0.0,1
205,prefill: onnx.save,561.645,568.137,6.492,13232.957,13168.953,-64.004,13168.953,14596.766,14704.957,562.892,484293.199,0.982,1.18,7.853,4745.388,42
206,prefill: post: onnx.save,568.137,568.488,0.351,8432.934,8432.934,0.0,8432.934,8432.934,8432.934,568.488,478021.176,0.685,0.685,0.0,0.0,1
207,prefill: onnx.load,568.488,568.489,0.001,8432.934,8432.934,0.0,8432.934,8432.934,8432.934,568.489,478021.176,0.48,0.48,0.0,0.0,1
208,prefill: post: onnx.load,568.489,581.633,13.144,7619.863,8438.387,818.523,3261.426,14464.91,22640.961,580.217,480651.191,2.474,19.744,26.016,0.005,146
209,prefill: torch.onnx.export,581.633,589.986,8.353,8438.414,8438.477,0.062,8438.414,8438.43,8438.477,589.985,478021.176,26.685,37.397,1.218,4782.885,5
210,prefill: post: torch.onnx.export,589.986,589.986,0.0,8438.477,8438.477,0.0,8438.477,8438.477,8438.477,589.986,478021.176,18.99,18.99,0.0,0.0,1
211,prefill: onnx.load,589.986,589.987,0.001,8438.477,8438.477,0.0,8438.477,8438.477,8438.477,589.987,478021.176,13.293,13.293,0.0,0.0,1
212,prefill: post: onnx.load,589.987,589.987,0.0,8438.477,8438.477,0.0,8438.477,8438.477,8438.477,589.987,478021.176,9.305,9.305,0.0,0.0,1
213,"prefill: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",589.987,598.449,8.462,8465.816,13193.246,4727.43,8465.816,10876.604,13193.246,598.448,482757.195,1.526,6.877,4750.581,0.0,34
214,"prefill: post: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",598.449,598.453,0.004,13193.246,13193.246,0.0,13193.246,13193.246,13193.246,598.452,482757.195,1.149,1.149,0.0,0.0,1
215,prefill: onnx.save,598.453,604.737,6.284,13257.25,13193.246,-64.004,13193.246,14655.884,14729.25,599.688,484293.199,0.97,1.147,7.302,4673.388,41
216,prefill: post: onnx.save,604.737,605.078,0.342,8457.227,8457.227,0.0,8457.227,8457.227,8457.227,605.078,478021.176,0.869,0.869,0.0,0.0,1
217,prefill: onnx.load,605.078,605.079,0.001,8457.227,8457.227,0.0,8457.227,8457.227,8457.227,605.079,478021.176,0.608,0.608,0.0,0.0,1
218,prefill: post: onnx.load,605.079,618.385,13.306,7844.965,9251.531,1406.566,3285.719,14767.852,22381.172,616.999,480715.195,2.588,18.476,25.689,0.004,142
219,prefill: torch.onnx.export,618.385,626.623,8.238,9251.531,9257.77,6.238,9251.531,9254.325,9257.77,626.622,478021.176,24.858,38.729,1.53,4782.885,6
220,prefill: post: torch.onnx.export,626.623,626.624,0.0,9257.77,9257.77,0.0,9257.77,9257.77,9257.77,626.623,478021.176,19.663,19.663,0.0,0.0,1
221,prefill: onnx.load,626.624,626.624,0.001,9257.77,9257.77,0.0,9257.77,9257.77,9257.77,626.624,478021.176,13.764,13.764,0.0,0.0,1
222,prefill: post: onnx.load,626.624,626.624,0.0,9257.77,9257.77,0.0,9257.77,9257.77,9257.77,626.624,478021.176,9.635,9.635,0.0,0.0,1
223,"prefill: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",626.624,634.909,8.284,9284.422,13993.789,4709.367,9284.422,11679.039,13993.789,634.907,482757.195,1.668,7.257,4750.578,0.0,30
224,"prefill: post: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",634.909,634.912,0.004,13993.789,13993.789,0.0,13993.789,13993.789,13993.789,634.912,482757.195,0.645,0.645,0.0,0.0,1
225,prefill: onnx.save,634.912,641.178,6.265,14057.793,13993.789,-64.004,13993.789,15458.174,15529.793,636.136,484293.199,0.944,1.029,7.331,4673.388,42
226,prefill: post: onnx.save,641.178,641.506,0.328,9257.77,9257.77,0.0,9257.77,9257.77,9257.77,641.505,478021.176,0.869,0.869,0.0,0.0,1
227,prefill: onnx.load,641.506,641.507,0.001,9257.77,9257.77,0.0,9257.77,9257.77,9257.77,641.507,478021.176,0.608,0.608,0.0,0.0,1
228,prefill: post: onnx.load,641.507,654.274,12.767,8767.492,9793.148,1025.656,4086.262,15167.657,23106.309,653.032,481227.191,2.473,19.075,26.343,0.005,146
229,prefill: torch.onnx.export,654.274,662.605,8.331,9793.922,9793.992,0.07,9793.922,9793.969,9793.992,654.685,478597.176,29.603,41.36,1.36,4782.885,6
230,prefill: post: torch.onnx.export,662.605,662.606,0.0,9793.992,9793.992,0.0,9793.992,9793.992,9793.992,662.606,478597.176,20.886,20.886,0.0,0.0,1
231,prefill: onnx.load,662.606,662.607,0.001,9793.992,9793.992,0.0,9793.992,9793.992,9793.992,662.606,478597.176,14.62,14.62,0.0,0.0,1
232,prefill: post: onnx.load,662.607,662.607,0.0,9793.992,9793.992,0.0,9793.992,9793.992,9793.992,662.607,478597.176,10.234,10.234,0.0,0.0,1
233,"prefill: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",662.607,670.986,8.379,9912.223,14000.055,4087.832,9912.223,12221.23,14365.969,666.673,483333.195,1.657,7.533,4678.473,0.0,31
234,"prefill: post: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",670.986,670.99,0.004,14000.055,14000.055,0.0,14000.055,14000.055,14000.055,670.989,482757.195,0.618,0.618,0.0,0.0,1
235,prefill: onnx.save,670.99,677.293,6.303,14000.055,14000.055,0.0,14000.055,15430.384,15536.059,672.193,484293.199,0.953,1.044,8.043,4764.138,43
236,prefill: post: onnx.save,677.293,677.628,0.335,9264.035,9264.035,0.0,9264.035,9264.035,9264.035,677.628,478021.176,0.873,0.873,0.0,0.0,1
237,prefill: onnx.load,677.628,677.63,0.001,9264.035,9264.035,0.0,9264.035,9264.035,9264.035,677.629,478021.176,0.611,0.611,0.0,0.0,1
238,prefill: post: onnx.load,677.63,690.362,12.732,9094.516,9857.621,763.105,4092.527,15473.275,23600.145,689.081,481291.191,2.738,20.871,25.337,0.004,143
239,prefill: torch.onnx.export,690.362,698.634,8.272,9857.629,9858.098,0.469,9857.629,9857.941,9858.098,690.752,478661.176,30.408,41.754,1.382,4782.885,6
240,prefill: post: torch.onnx.export,698.634,698.634,0.0,9858.098,9858.098,0.0,9858.098,9858.098,9858.098,698.634,478661.176,25.205,25.205,0.0,0.0,1
241,prefill: onnx.load,698.634,698.635,0.001,9858.098,9858.098,0.0,9858.098,9858.098,9858.098,698.635,478661.176,17.643,17.643,0.0,0.0,1
242,prefill: post: onnx.load,698.635,698.635,0.0,9858.098,9858.098,0.0,9858.098,9858.098,9858.098,698.635,478661.176,12.35,12.35,0.0,0.0,1
243,"prefill: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",698.635,706.931,8.296,9905.191,14006.016,4100.824,9905.191,12210.713,14501.641,702.698,483397.195,1.863,9.014,4750.577,0.0,30
244,"prefill: post: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",706.931,706.934,0.004,14006.016,14006.016,0.0,14006.016,14006.016,14006.016,706.934,482757.195,0.665,0.665,0.0,0.0,1
245,prefill: onnx.save,706.934,713.204,6.27,14070.02,14006.016,-64.004,14006.016,15468.654,15542.02,708.123,484293.199,0.958,1.046,7.768,4745.388,41
246,prefill: post: onnx.save,713.204,713.517,0.312,9269.996,9269.996,0.0,9269.996,9269.996,9269.996,713.516,478021.176,0.883,0.883,0.0,0.0,1
247,prefill: onnx.load,713.517,713.518,0.002,9269.996,9269.996,0.0,9269.996,9269.996,9269.996,713.518,478021.176,0.618,0.618,0.0,0.0,1
248,prefill: post: onnx.load,713.518,719.801,6.283,9079.098,9275.258,196.16,4098.488,14598.033,23383.582,718.497,480716.195,6.152,24.761,10.94,0.004,54
249,prefill: torch.onnx.export,719.801,727.998,8.196,9275.258,9275.262,0.004,9275.258,9275.259,9275.262,720.526,478022.176,27.138,36.882,1.339,4782.885,6
250,prefill: post: torch.onnx.export,727.998,727.998,0.0,9275.262,9275.262,0.0,9275.262,9275.262,9275.262,727.998,478022.176,17.747,17.747,0.0,0.0,1
251,prefill: onnx.load,727.998,727.999,0.001,9275.262,9275.262,0.0,9275.262,9275.262,9275.262,727.998,478022.176,15.412,15.412,0.0,0.0,1
252,prefill: post: onnx.load,727.999,727.999,0.0,9275.262,9275.262,0.0,9275.262,9275.262,9275.262,727.999,478022.176,10.788,10.788,0.0,0.0,1
253,"prefill: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",727.999,736.202,8.204,9392.938,14011.281,4618.344,9392.938,11777.491,14011.281,736.201,482758.195,1.736,7.916,4678.249,0.0,30
254,"prefill: post: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",736.202,736.206,0.003,14011.281,14011.281,0.0,14011.281,14011.281,14011.281,736.206,482758.195,1.165,1.165,0.0,0.0,1
255,prefill: onnx.save,736.206,742.398,6.192,14075.285,14011.281,-64.004,14011.281,15475.666,15547.285,737.434,484294.199,0.962,1.162,7.203,4673.388,42
256,prefill: post: onnx.save,742.398,742.711,0.312,9275.262,9275.262,0.0,9275.262,9275.262,9275.262,742.71,478022.176,0.89,0.89,0.0,0.0,1
257,prefill: onnx.load,742.711,742.712,0.001,9275.262,9275.262,0.0,9275.262,9275.262,9275.262,742.712,478022.176,0.623,0.623,0.0,0.0,1
258,prefill: post: onnx.load,742.712,754.577,11.865,8462.113,9065.543,603.43,4103.754,15329.52,23282.52,753.155,480140.184,2.443,18.695,24.361,0.005,138
259,prefill: torch.onnx.export,754.577,762.932,8.355,9065.543,7600.621,-1464.922,7600.621,8824.383,9074.523,755.113,477766.176,29.769,41.466,1.351,4782.885,6
260,prefill: post: torch.onnx.export,762.932,762.932,0.0,7600.621,7600.621,0.0,7600.621,7600.621,7600.621,762.932,477766.176,20.961,20.961,0.0,0.0,1
261,prefill: onnx.load,762.932,762.933,0.001,7600.699,7600.699,0.0,7600.699,7600.699,7600.699,762.932,477766.176,14.673,14.673,0.0,0.0,1
262,prefill: post: onnx.load,762.933,762.933,0.0,7600.699,7600.699,0.0,7600.699,7600.699,7600.699,762.933,477766.176,10.271,10.271,0.0,0.0,1
263,"prefill: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",762.933,771.144,8.211,7762.43,12393.199,4630.77,7762.43,10118.375,12393.199,771.144,482502.195,1.742,7.547,4678.682,0.0,29
264,"prefill: post: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",771.144,771.148,0.004,12393.199,12393.199,0.0,12393.199,12393.199,12393.199,771.148,481862.195,1.266,1.266,0.0,0.0,1
265,prefill: onnx.save,771.148,777.412,6.264,12457.203,12393.215,-63.988,12393.215,13857.584,13929.203,772.33,483398.199,0.985,1.246,7.869,4745.388,42
266,prefill: post: onnx.save,777.412,777.741,0.33,7657.203,7657.203,0.0,7657.203,7657.203,7657.203,777.741,477126.176,0.895,0.895,0.0,0.0,1
267,prefill: onnx.load,777.741,777.743,0.001,7657.203,7657.203,0.0,7657.203,7657.203,7657.203,777.742,477126.176,0.627,0.627,0.0,0.0,1
268,prefill: post: onnx.load,777.743,786.757,9.014,7042.039,8426.387,1384.348,2460.871,14239.85,21951.895,785.323,479436.184,3.923,21.959,17.813,0.005,95
269,prefill: torch.onnx.export,786.757,794.931,8.174,8428.074,8433.965,5.891,8428.074,8431.284,8433.965,794.93,477062.176,30.392,41.703,1.387,4782.885,6
270,prefill: post: torch.onnx.export,794.931,794.932,0.0,8433.965,8433.965,0.0,8433.965,8433.965,8433.965,794.931,477062.176,21.103,21.103,0.0,0.0,1
271,prefill: onnx.load,794.932,794.932,0.001,8433.965,8433.965,0.0,8433.965,8433.965,8433.965,794.932,477062.176,14.772,14.772,0.0,0.0,1
272,prefill: post: onnx.load,794.932,794.933,0.0,8433.965,8433.965,0.0,8433.965,8433.965,8433.965,794.932,477062.176,10.34,10.34,0.0,0.0,1
273,"prefill: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",794.933,803.136,8.203,8475.668,13181.992,4706.324,8475.668,10869.738,13181.992,803.135,481798.195,1.722,7.683,4750.575,0.0,30
274,"prefill: post: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",803.136,803.14,0.004,13181.992,13181.992,0.0,13181.992,13181.992,13181.992,803.139,481798.195,1.174,1.174,0.0,0.0,1
275,prefill: onnx.save,803.14,809.364,6.225,13245.996,13181.992,-64.004,13181.992,14646.377,14717.996,804.346,483334.199,0.967,1.17,7.218,4673.388,42
276,prefill: post: onnx.save,809.364,809.679,0.315,8445.973,8445.973,0.0,8445.973,8445.973,8445.973,809.679,477062.176,0.861,0.861,0.0,0.0,1
277,prefill: onnx.load,809.679,809.68,0.001,8445.973,8445.973,0.0,8445.973,8445.973,8445.973,809.68,477062.176,2.696,2.696,0.0,0.0,1
278,prefill: post: onnx.load,809.68,821.303,11.623,7708.559,8472.285,763.727,3274.469,14430.262,22597.582,819.877,479564.184,2.716,18.672,24.042,0.005,136
279,prefill: torch.onnx.export,821.303,830.13,8.827,8472.301,8473.863,1.562,8472.301,8473.261,8473.863,830.129,477190.176,29.81,41.454,1.385,4782.885,6
280,prefill: post: torch.onnx.export,830.13,830.13,0.0,8473.863,8473.863,0.0,8473.863,8473.863,8473.863,830.13,477190.176,20.931,20.931,0.0,0.0,1
281,prefill: onnx.load,830.13,830.132,0.001,8473.863,8473.863,0.0,8473.863,8473.863,8473.863,830.131,477190.176,16.405,16.405,0.0,0.0,1
282,prefill: post: onnx.load,830.132,830.132,0.0,8473.863,8473.863,0.0,8473.863,8473.863,8473.863,830.132,477190.176,11.484,11.484,0.0,0.0,1
283,"prefill: onnx transforms: SplitTensorsTransform,CustomOpTransform,RenameFunctionOutputsTransform",830.132,838.949,8.817,8500.965,13209.883,4708.918,8500.965,10866.752,13209.883,838.949,481926.195,1.724,8.36,4751.483,0.0,33
